student_id,event_id,attended,rating,feedback
S0426,E117,1,2,Very boring.
S0257,E099,1,2,Terrible organization.
S0684,E082,1,3,Decent event.
S0737,E043,1,3,It was okay.
S0178,E109,1,5,Great speakers and organization.
S0539,E031,0,0,
S1000,E114,1,2,Terrible organization.
S0604,E016,1,5,Really enjoyed it.
S0086,E111,1,1,Waste of time.
S0946,E087,1,4,Best event of the year!
S0506,E016,1,3,It was okay.
S0730,E085,0,0,
S0842,E139,1,2,Very boring.
S0452,E059,1,2,Waste of time.
S0288,E059,0,0,
S0942,E143,0,0,
S0981,E010,1,5,Great speakers and organization.
S0871,E024,1,2,Terrible organization.
S0149,E095,0,0,
S0836,E063,1,3,Average experience.
S0048,E038,0,0,
S0180,E061,1,2,The audio was really bad.
S0136,E121,1,3,Decent event.
S0388,E120,1,5,Super informative and fun.
S0066,E029,1,3,Could be better organized.
S0025,E074,1,2,Terrible organization.
S0534,E052,1,2,Very boring.
S0905,E096,1,1,Terrible organization.
S0703,E041,0,0,
S0496,E124,1,1,The audio was really bad.
S0017,E105,1,5,The event was amazing!
S0972,E120,0,0,
S0130,E100,1,1,Very boring.
S0219,E042,0,0,
S0115,E110,1,5,The event was amazing!
S0762,E014,0,0,
S0501,E059,0,0,
S0160,E041,1,5,Super informative and fun.
S0253,E102,0,0,
S0922,E020,1,4,Really enjoyed it.
S0696,E118,1,4,The event was amazing!
S0792,E007,1,2,Didn't learn anything.
S0527,E116,1,1,Very boring.
S0659,E075,1,5,Best event of the year!
S0634,E021,1,2,Terrible organization.
S0261,E071,1,1,Terrible organization.
S0829,E046,1,2,Very boring.
S0761,E134,1,5,Loved the vibe.
S0569,E009,1,3,Average experience.
S0902,E015,1,5,Great speakers and organization.
S0516,E103,1,4,The event was amazing!
S0244,E013,1,1,Didn't learn anything.
S0800,E053,1,4,Best event of the year!
S0707,E118,1,3,It was okay.
S0550,E038,1,4,Super informative and fun.
S0518,E025,1,1,Waste of time.
S0851,E141,1,4,Really enjoyed it.
S0074,E013,1,1,Waste of time.
S0251,E072,1,1,Terrible organization.
S0559,E080,1,2,Terrible organization.
S0101,E061,0,0,
S0674,E141,1,3,"Nothing special, but not bad."
S0178,E009,0,0,
S0758,E051,1,4,Super informative and fun.
S0125,E106,1,4,The event was amazing!
S0244,E138,0,0,
S0693,E023,1,2,Very boring.
S0615,E004,1,5,Super informative and fun.
S0724,E079,1,4,Loved the vibe.
S0189,E012,1,1,The audio was really bad.
S0133,E021,1,1,Terrible organization.
S0990,E122,1,4,The event was amazing!
S0445,E062,1,5,Great speakers and organization.
S0893,E008,0,0,
S0859,E083,1,2,Waste of time.
S0470,E002,0,0,
S0381,E021,1,5,The event was amazing!
S0638,E068,1,3,Average experience.
S0958,E094,1,5,Loved the vibe.
S0146,E102,1,3,Decent event.
S0843,E030,0,0,
S0191,E117,1,4,The event was amazing!
S0242,E113,1,1,Didn't learn anything.
S0513,E107,1,4,Really enjoyed it.
S0599,E091,1,1,Waste of time.
S0760,E103,1,4,Super informative and fun.
S0225,E007,1,3,Decent event.
S0213,E118,1,2,Didn't learn anything.
S0867,E135,1,3,It was okay.
S0170,E036,1,3,Decent event.
S0985,E018,1,3,Decent event.
S0908,E098,1,4,Loved the vibe.
S0210,E056,1,3,It was okay.
S0074,E118,1,1,The audio was really bad.
S0179,E027,1,2,The audio was really bad.
S0116,E102,0,0,
S0755,E108,1,4,Great speakers and organization.
S0491,E007,1,4,Great speakers and organization.
S0387,E138,0,0,
S0397,E131,1,1,Waste of time.
S0387,E142,0,0,
S0799,E060,1,1,The audio was really bad.
S0555,E057,1,5,Best event of the year!
S0234,E103,1,1,The audio was really bad.
S0591,E047,1,5,The event was amazing!
S0678,E043,1,1,Very boring.
S0338,E058,1,1,Terrible organization.
S0930,E068,1,4,Best event of the year!
S0960,E038,0,0,
S0097,E021,0,0,
S0463,E044,1,5,Really enjoyed it.
S0288,E123,1,5,Really enjoyed it.
S0021,E023,0,0,
S0117,E115,0,0,
S0792,E103,1,4,Great speakers and organization.
S0694,E115,0,0,
S0628,E134,1,5,Loved the vibe.
S0916,E073,0,0,
S0630,E115,0,0,
S0615,E015,1,2,Waste of time.
S0110,E126,1,1,The audio was really bad.
S0560,E105,1,4,Great speakers and organization.
S0530,E025,0,0,
S0635,E137,1,1,Very boring.
S0079,E127,1,3,Decent event.
S0883,E063,1,4,Really enjoyed it.
S0849,E025,1,5,Loved the vibe.
S0979,E094,1,4,Really enjoyed it.
S0763,E107,1,4,Super informative and fun.
S0313,E106,1,4,Super informative and fun.
S0520,E019,1,5,Really enjoyed it.
S0539,E149,0,0,
S0055,E101,0,0,
S0971,E043,1,1,Waste of time.
S0659,E004,1,1,Very boring.
S0506,E090,1,2,Terrible organization.
S0399,E057,1,4,The event was amazing!
S0822,E062,1,4,Super informative and fun.
S0882,E135,1,3,Could be better organized.
S0038,E012,1,5,The event was amazing!
S0249,E122,1,5,Great speakers and organization.
S0768,E076,1,5,Great speakers and organization.
S0516,E058,1,4,Really enjoyed it.
S0697,E141,1,2,Very boring.
S0872,E072,1,5,Best event of the year!
S0158,E038,1,3,It was okay.
S0449,E070,1,5,Best event of the year!
S0758,E048,1,5,The event was amazing!
S0645,E066,1,4,Really enjoyed it.
S0927,E028,1,2,Very boring.
S0831,E010,1,5,Loved the vibe.
S0239,E147,0,0,
S0268,E092,1,1,Waste of time.
S0741,E143,1,3,"Nothing special, but not bad."
S0097,E081,1,2,Terrible organization.
S0618,E063,1,4,Super informative and fun.
S0410,E134,1,5,The event was amazing!
S0667,E110,1,3,Could be better organized.
S0552,E119,1,3,It was okay.
S0576,E046,1,4,Loved the vibe.
S0652,E049,1,1,Very boring.
S0411,E131,1,1,Waste of time.
S0221,E121,1,4,Loved the vibe.
S0030,E123,1,1,Very boring.
S0673,E058,1,1,Waste of time.
S0313,E034,1,2,The audio was really bad.
S0097,E135,1,1,Very boring.
S0690,E063,1,2,Very boring.
S0321,E079,1,1,Didn't learn anything.
S0298,E069,1,3,Could be better organized.
S0894,E070,1,1,Waste of time.
S0710,E072,1,3,It was okay.
S0715,E079,1,4,Great speakers and organization.
S0719,E024,1,5,Loved the vibe.
S0674,E017,1,4,Great speakers and organization.
S0009,E148,1,1,The audio was really bad.
S0507,E090,1,5,Super informative and fun.
S0635,E017,1,4,The event was amazing!
S0851,E035,1,3,It was okay.
S0701,E015,0,0,
S0932,E046,1,1,Terrible organization.
S0028,E052,1,4,Great speakers and organization.
S0632,E069,1,5,Super informative and fun.
S0180,E010,1,2,Very boring.
S0392,E098,1,5,Best event of the year!
S0960,E109,0,0,
S0178,E043,0,0,
S0356,E060,1,5,Loved the vibe.
S0096,E146,1,1,Terrible organization.
S0641,E139,1,5,Best event of the year!
S0017,E060,1,2,The audio was really bad.
S0670,E039,1,1,Very boring.
S0435,E046,0,0,
S0763,E049,1,4,Really enjoyed it.
S0207,E077,0,0,
S0552,E059,1,3,"Nothing special, but not bad."
S0484,E095,1,5,Loved the vibe.
S0447,E066,1,5,Loved the vibe.
S0795,E093,1,2,The audio was really bad.
S0256,E144,1,4,Super informative and fun.
S0968,E035,0,0,
S0338,E088,1,4,Great speakers and organization.
S0210,E088,1,5,Great speakers and organization.
S0168,E144,0,0,
S0827,E096,0,0,
S0279,E123,1,2,Didn't learn anything.
S0438,E109,1,3,"Nothing special, but not bad."
S0331,E025,1,4,Great speakers and organization.
S0046,E067,1,1,Didn't learn anything.
S0536,E052,1,1,Didn't learn anything.
S0818,E088,1,2,Didn't learn anything.
S0521,E117,1,3,Average experience.
S0758,E103,1,5,Loved the vibe.
S0441,E116,0,0,
S0552,E149,1,4,The event was amazing!
S0419,E028,1,1,Very boring.
S0599,E014,1,3,Could be better organized.
S0451,E022,1,1,Waste of time.
S0818,E135,1,4,The event was amazing!
S0345,E101,1,3,Decent event.
S0443,E084,1,3,It was okay.
S0556,E130,1,1,Terrible organization.
S0394,E126,1,3,Could be better organized.
S0909,E047,1,3,"Nothing special, but not bad."
S0993,E095,0,0,
S0909,E112,0,0,
S0530,E084,1,3,Average experience.
S0778,E005,1,4,Loved the vibe.
S0878,E148,1,4,Great speakers and organization.
S0319,E012,1,3,"Nothing special, but not bad."
S0815,E144,1,1,Very boring.
S0852,E138,0,0,
S0172,E085,1,1,The audio was really bad.
S0982,E009,1,3,It was okay.
S0883,E062,0,0,
S0332,E126,1,2,Very boring.
S0896,E078,0,0,
S0809,E019,1,2,Didn't learn anything.
S0663,E074,0,0,
S0881,E144,1,4,Really enjoyed it.
S0331,E132,1,2,Terrible organization.
S0738,E022,1,1,Waste of time.
S0450,E141,0,0,
S0387,E086,1,5,Best event of the year!
S0214,E001,1,5,Great speakers and organization.
S0151,E126,1,3,Could be better organized.
S0386,E122,1,2,Very boring.
S0336,E107,1,1,Waste of time.
S0766,E109,1,3,Average experience.
S0697,E073,1,5,Great speakers and organization.
S0413,E131,0,0,
S0387,E063,1,1,Didn't learn anything.
S0074,E039,1,2,The audio was really bad.
S0091,E123,1,4,Really enjoyed it.
S0859,E032,1,3,Average experience.
S0888,E092,1,4,Loved the vibe.
S0178,E106,1,4,Really enjoyed it.
S0966,E101,1,5,Great speakers and organization.
S0714,E011,0,0,
S0629,E142,0,0,
S0501,E127,1,4,Great speakers and organization.
S0628,E070,1,2,The audio was really bad.
S0860,E129,1,2,Didn't learn anything.
S0363,E049,1,4,Great speakers and organization.
S0900,E008,1,4,Loved the vibe.
S0477,E108,0,0,
S0487,E073,1,3,"Nothing special, but not bad."
S0024,E123,1,4,Great speakers and organization.
S0083,E079,0,0,
S0456,E090,1,3,It was okay.
S0078,E082,1,2,Waste of time.
S0061,E015,1,1,Didn't learn anything.
S0757,E009,1,3,Decent event.
S0366,E130,1,2,The audio was really bad.
S0740,E068,1,2,Didn't learn anything.
S0982,E086,1,3,"Nothing special, but not bad."
S0351,E047,1,2,Very boring.
S0441,E009,1,1,The audio was really bad.
S0478,E008,0,0,
S0755,E021,1,1,Waste of time.
S0835,E079,0,0,
S0772,E093,1,1,Terrible organization.
S0615,E129,0,0,
S0606,E103,1,1,Terrible organization.
S0561,E027,1,5,Really enjoyed it.
S0767,E115,1,4,Loved the vibe.
S0079,E080,1,4,Loved the vibe.
S0436,E024,0,0,
S0659,E105,0,0,
S0499,E001,1,4,Best event of the year!
S0598,E106,1,4,Super informative and fun.
S0907,E038,0,0,
S0017,E096,1,3,Decent event.
S0352,E096,1,5,Best event of the year!
S0634,E018,1,2,Waste of time.
S0709,E060,1,2,Didn't learn anything.
S0722,E048,1,4,Great speakers and organization.
S0876,E005,1,3,Decent event.
S0697,E062,0,0,
S0548,E109,1,2,Terrible organization.
S0260,E015,1,1,Waste of time.
S0897,E023,0,0,
S0398,E097,1,3,Decent event.
S0889,E063,1,5,Super informative and fun.
S0859,E024,1,4,Best event of the year!
S0759,E129,1,2,The audio was really bad.
S0467,E077,1,2,Terrible organization.
S0193,E084,0,0,
S0269,E073,1,1,Waste of time.
S0939,E058,0,0,
S0493,E058,1,1,Didn't learn anything.
S0938,E105,1,3,Decent event.
S0491,E078,1,2,Terrible organization.
S0993,E053,1,1,Didn't learn anything.
